month,category,customer_segment,order_status,net_revenue,discount,items,orders
2025-07-01,Furniture,Silver,RETURNED,716390.61,75316.39,25,7
2025-07-01,Furniture,Silver,SHIPPED,1050488.73,91047.39,31,11
2025-07-01,Home,Gold,CANCELLED,610937.54,73462.51,15,6
2025-07-01,Home,Gold,DELIVERED,3008694.33,350941.52999999997,97,30
2025-07-01,Home,Gold,PENDING,651752.14,80946.95999999999,16,4
2025-07-01,Home,Gold,RETURNED,239490.94,12277.87,7,3
2025-07-01,Home,Gold,SHIPPED,512569.41,55328.67,24,7
2025-07-01,Home,Platinum,CANCELLED,252997.3,1536.5500000000002,11,4
2025-07-01,Home,Platinum,DELIVERED,2247209.0,253972.53,79,27
2025-07-01,Home,Platinum,PENDING,420132.4,22889.28,10,5
2025-07-01,Home,Platinum,RETURNED,23661.03,0.0,3,1
2025-07-01,Home,Platinum,SHIPPED,330143.27999999997,0.0,5,2
2025-07-01,Home,Regular,CANCELLED,2314515.52,53995.68,59,21
2025-07-01,Home,Regular,DELIVERED,22002383.83,1750859.82,614,214
2025-07-01,Home,Regular,PENDING,2179504.28,131641.05,55,21
2025-07-01,Home,Regular,RETURNED,2196302.19,93882.76,68,22
2025-07-01,Home,Regular,SHIPPED,2674493.66,219791.85,87,30
2025-07-01,Home,Silver,CANCELLED,1507222.51,119112.26,40,12
2025-07-01,Home,Silver,DELIVERED,8943710.709999999,790795.1,247,83
2025-07-01,Home,Silver,PENDING,976479.73,41895.38,33,10
2025-07-01,Home,Silver,RETURNED,1679797.96,153106.27,49,12
2025-07-01,Home,Silver,SHIPPED,756410.76,132584.87,28,11
2025-07-01,Sports,Gold,CANCELLED,740926.88,56243.33,22,6
2025-07-01,Sports,Gold,DELIVERED,5124942.22,380429.62,133,44
2025-07-01,Sports,Gold,PENDING,210235.91999999998,8109.44,12,4
2025-07-01,Sports,Gold,RETURNED,237537.59000000003,20161.86,9,3
2025-07-01,Sports,Gold,SHIPPED,689334.0599999999,18272.62,20,7
2025-07-01,Sports,Platinum,CANCELLED,258784.45,45667.84,5,2
2025-07-01,Sports,Platinum,DELIVERED,1543601.03,184539.12,42,15
2025-07-01,Sports,Platinum,PENDING,291729.45999999996,2719.21,8,3
2025-07-01,Sports,Platinum,RETURNED,132477.57,0.0,3,1
2025-07-01,Sports,Platinum,SHIPPED,116257.89,29064.47,4,1
2025-07-01,Sports,Regular,CANCELLED,1510835.42,88719.11,42,17
2025-07-01,Sports,Regular,DELIVERED,22592258.25,1945496.3900000001,660,225
2025-07-01,Sports,Regular,PENDING,2054027.84,235057.57,59,25
2025-07-01,Sports,Regular,RETURNED,3694234.47,184310.68,88,28
2025-07-01,Sports,Regular,SHIPPED,3598451.41,409803.59,94,30
2025-07-01,Sports,Silver,CANCELLED,977651.49,85053.33,31,11
2025-07-01,Sports,Silver,DELIVERED,8396644.34,489341.73,230,78
2025-07-01,Sports,Silver,PENDING,937627.69,27420.54,19,5
2025-07-01,Sports,Silver,RETURNED,775599.51,43991.62,24,8
2025-07-01,Sports,Silver,SHIPPED,1140400.5899999999,101688.62,28,10
2025-07-01,Toys,Gold,CANCELLED,407184.35,0.0,7,2
2025-07-01,Toys,Gold,DELIVERED,3862735.87,312039.96,116,31
2025-07-01,Toys,Gold,PENDING,341551.66000000003,39575.6,13,5
2025-07-01,Toys,Gold,RETURNED,249124.74,4734.93,5,3
2025-07-01,Toys,Gold,SHIPPED,865704.35,40765.13,29,8
2025-07-01,Toys,Platinum,CANCELLED,222735.41999999998,0.0,10,3
2025-07-01,Toys,Platinum,DELIVERED,2742458.74,198685.52000000002,73,27
2025-07-01,Toys,Platinum,PENDING,351760.52,79165.94,8,4
2025-07-01,Toys,Platinum,RETURNED,108488.63,19145.05,3,2
2025-07-01,Toys,Platinum,SHIPPED,29026.739999999998,3225.2000000000003,5,2
2025-07-01,Toys,Regular,CANCELLED,1972231.73,211908.47999999998,70,22
2025-07-01,Toys,Regular,DELIVERED,22025154.45,1839744.0,652,219
2025-07-01,Toys,Regular,PENDING,2217192.96,205351.4,80,28
2025-07-01,Toys,Regular,RETURNED,2116870.96,242188.13,74,28
2025-07-01,Toys,Regular,SHIPPED,2983666.38,318470.71,84,28
2025-07-01,Toys,Silver,CANCELLED,1275928.47,91859.54000000001,33,14
2025-07-01,Toys,Silver,DELIVERED,5708063.76,536532.89,214,77
2025-07-01,Toys,Silver,PENDING,264326.53,43106.89,15,6
2025-07-01,Toys,Silver,RETURNED,527889.13,27510.5,14,6
2025-07-01,Toys,Silver,SHIPPED,1391015.41,82578.03,38,11
2025-08-01,Beauty,Gold,CANCELLED,366833.18,21260.010000000002,13,6
2025-08-01,Beauty,Gold,DELIVERED,5263593.7,557325.96,143,47
2025-08-01,Beauty,Gold,PENDING,396941.05,13597.970000000001,9,4
2025-08-01,Beauty,Gold,RETURNED,310817.96,2382.86,9,4
2025-08-01,Beauty,Gold,SHIPPED,832984.47,15602.74,18,5
2025-08-01,Beauty,Platinum,CANCELLED,296818.08,65114.67,6,2
2025-08-01,Beauty,Platinum,DELIVERED,1369621.79,90647.07,39,15
2025-08-01,Beauty,Platinum,PENDING,11683.25,2920.81,1,1
2025-08-01,Beauty,Platinum,RETURNED,89496.18000000001,24580.14,4,2
2025-08-01,Beauty,Platinum,SHIPPED,605306.71,47031.74,13,3
2025-08-01,Beauty,Regular,CANCELLED,3173616.63,292218.4,89,31
2025-08-01,Beauty,Regular,DELIVERED,20531822.72,1826642.16,567,207
2025-08-01,Beauty,Regular,PENDING,2279957.62,205928.96,52,21
2025-08-01,Beauty,Regular,RETURNED,1872364.19,153695.91,45,15
2025-08-01,Beauty,Regular,SHIPPED,3658592.8,206765.54,88,34
2025-08-01,Beauty,Silver,CANCELLED,809901.9199999999,78096.26999999999,20,9
2025-08-01,Beauty,Silver,DELIVERED,11338452.27,891966.47,285,93
2025-08-01,Beauty,Silver,PENDING,1716905.4,255226.87,40,12
2025-08-01,Beauty,Silver,RETURNED,246913.00999999998,19862.35,7,4
2025-08-01,Beauty,Silver,SHIPPED,1468740.71,63536.4,38,14
2025-08-01,Books,Gold,CANCELLED,651909.61,101329.08,24,6
2025-08-01,Books,Gold,DELIVERED,4798725.84,418139.19,143,45
2025-08-01,Books,Gold,PENDING,636926.12,69160.62,15,5
2025-08-01,Books,Gold,RETURNED,908407.42,46034.520000000004,20,6
2025-08-01,Books,Gold,SHIPPED,338848.08999999997,29783.32,8,3
2025-08-01,Books,Platinum,CANCELLED,76799.55,13454.84,8,3
2025-08-01,Books,Platinum,DELIVERED,1984001.49,219460.99,47,16
2025-08-01,Books,Platinum,RETURNED,828200.82,61732.020000000004,20,4
2025-08-01,Books,Platinum,SHIPPED,975424.27,48915.59,17,5
2025-08-01,Books,Regular,CANCELLED,3093575.13,284948.09,82,25
2025-08-01,Books,Regular,DELIVERED,23899402.9,2437169.21,634,227
2025-08-01,Books,Regular,PENDING,3156405.47,306994.27,75,25
2025-08-01,Books,Regular,RETURNED,3532792.44,385717.97,89,26
2025-08-01,Books,Regular,SHIPPED,3603077.34,367227.1,94,30
2025-08-01,Books,Silver,CANCELLED,629959.54,68151.56,15,5
2025-08-01,Books,Silver,DELIVERED,10292570.22,749403.6,301,100
2025-08-01,Books,Silver,PENDING,384747.76,26930.62,9,4
2025-08-01,Books,Silver,RETURNED,946584.95,130451.2,25,8
2025-08-01,Books,Silver,SHIPPED,772765.92,81239.99,24,9
2025-08-01,Electronics,Gold,CANCELLED,457684.17,20593.58,11,4
2025-08-01,Electronics,Gold,DELIVERED,5032545.91,313134.41,121,42
2025-08-01,Electronics,Gold,PENDING,697793.97,117696.69,16,6
2025-08-01,Electronics,Gold,RETURNED,1007983.48,80839.45,21,8
2025-08-01,Electronics,Gold,SHIPPED,170126.44,11120.18,6,2
2025-08-01,Electronics,Platinum,CANCELLED,152223.84,38055.96,3,1
2025-08-01,Electronics,Platinum,DELIVERED,1401467.68,141392.15,47,18
2025-08-01,Electronics,Platinum,PENDING,58943.97,0.0,3,1
2025-08-01,Electronics,Platinum,RETURNED,407839.19,14879.73,8,1
2025-08-01,Electronics,Platinum,SHIPPED,557375.23,27789.21,12,4
2025-08-01,Electronics,Regular,CANCELLED,1789602.63,239054.31,57,20
2025-08-01,Electronics,Regular,DELIVERED,24269981.39,2226000.95,682,229
2025-08-01,Electronics,Regular,PENDING,1805396.17,130025.97,61,19
2025-08-01,Electronics,Regular,RETURNED,2107860.29,180034.7,64,19
2025-08-01,Electronics,Regular,SHIPPED,2722948.03,212697.59,82,27
2025-08-01,Electronics,Silver,CANCELLED,710401.47,70367.9,25,9
2025-08-01,Electronics,Silver,DELIVERED,7943612.65,911453.18,236,78
2025-08-01,Electronics,Silver,PENDING,726306.94,33584.61,24,10
2025-08-01,Electronics,Silver,RETURNED,432233.9,55891.61,13,6
2025-08-01,Electronics,Silver,SHIPPED,543478.12,6663.889999999999,13,6
2025-08-01,Fashion,Gold,CANCELLED,247866.08,21229.87,11,5
2025-08-01,Fashion,Gold,DELIVERED,4238204.56,277114.18,119,44
2025-08-01,Fashion,Gold,PENDING,596039.4099999999,81009.85,16,4
2025-08-01,Fashion,Gold,RETURNED,392401.24,37474.88,10,3
2025-08-01,Fashion,Gold,SHIPPED,424408.34,38488.16,13,4
2025-08-01,Fashion,Platinum,CANCELLED,108805.91,10235.77,4,3
2025-08-01,Fashion,Platinum,DELIVERED,1530994.66,117194.98000000001,48,17
2025-08-01,Fashion,Platinum,PENDING,215683.55,9143.24,10,4
2025-08-01,Fashion,Platinum,RETURNED,225987.72,1568.49,5,3
2025-08-01,Fashion,Platinum,SHIPPED,254283.28,1195.1,9,3
2025-08-01,Fashion,Regular,CANCELLED,1893507.06,296368.94,55,18
2025-08-01,Fashion,Regular,DELIVERED,24304438.64,1882523.3599999999,663,229
2025-08-01,Fashion,Regular,PENDING,2662725.21,212244.71,76,26
2025-08-01,Fashion,Regular,RETURNED,2081113.5,227454.8,60,16
2025-08-01,Fashion,Regular,SHIPPED,2921689.32,234406.68,94,34
2025-08-01,Fashion,Silver,CANCELLED,954219.54,112549.12,33,12
2025-08-01,Fashion,Silver,DELIVERED,9158199.85,679551.6900000001,272,93
2025-08-01,Fashion,Silver,PENDING,1342669.15,87307.58,33,8
2025-08-01,Fashion,Silver,RETURNED,202329.27000000002,37889.21,6,3
2025-08-01,Fashion,Silver,SHIPPED,1123972.3900000001,66201.87,32,10
2025-08-01,Furniture,Gold,CANCELLED,123003.70000000001,16418.75,11,3
2025-08-01,Furniture,Gold,DELIVERED,4731868.03,472997.74,138,47
2025-08-01,Furniture,Gold,PENDING,396344.3,21077.45,11,5
2025-08-01,Furniture,Gold,RETURNED,372219.8,15300.77,15,5
2025-08-01,Furniture,Gold,SHIPPED,177134.89,4367.15,6,2
2025-08-01,Furniture,Platinum,CANCELLED,102081.48,3970.7799999999997,5,3
2025-08-01,Furniture,Platinum,DELIVERED,1534483.32,112271.67,50,18
2025-08-01,Furniture,Platinum,PENDING,39636.58,0.0,2,1
2025-08-01,Furniture,Platinum,RETURNED,279068.74,53419.04,8,3
2025-08-01,Furniture,Platinum,SHIPPED,371919.2,30709.4,8,2
2025-08-01,Furniture,Regular,CANCELLED,1825891.95,150359.91,71,25
2025-08-01,Furniture,Regular,DELIVERED,20603329.21,1877449.74,663,218
2025-08-01,Furniture,Regular,PENDING,2014418.25,222260.27,54,17
2025-08-01,Furniture,Regular,RETURNED,1974631.8,180039.53,56,17
2025-08-01,Furniture,Regular,SHIPPED,2870905.8600000003,172576.71,93,33
2025-08-01,Furniture,Silver,CANCELLED,1041822.8200000001,75451.04999999999,39,13
2025-08-01,Furniture,Silver,DELIVERED,7913223.8,842510.5700000001,226,85
2025-08-01,Furniture,Silver,PENDING,814710.6699999999,33534.57,23,7
2025-08-01,Furniture,Silver,RETURNED,649717.37,21660.93,15,7
2025-08-01,Furniture,Silver,SHIPPED,436105.52,27657.68,14,6
2025-08-01,Home,Gold,CANCELLED,1100352.42,62398.37,26,8
2025-08-01,Home,Gold,DELIVERED,3055670.21,274720.26,110,42
2025-08-01,Home,Gold,PENDING,810788.74,57751.16,27,8
2025-08-01,Home,Gold,RETURNED,846523.72,25731.27,25,8
2025-08-01,Home,Gold,SHIPPED,311493.81,12309.560000000001,10,3
2025-08-01,Home,Platinum,CANCELLED,98562.40999999999,14645.9,5,2
2025-08-01,Home,Platinum,DELIVERED,2122264.07,241160.83000000002,67,21
2025-08-01,Home,Platinum,PENDING,1815.43,453.86,1,1
2025-08-01,Home,Platinum,RETURNED,2574.34,0.0,2,1
2025-08-01,Home,Platinum,SHIPPED,364158.43,43394.71,13,5
2025-08-01,Home,Regular,CANCELLED,2985988.18,277741.66,77,26
2025-08-01,Home,Regular,DELIVERED,23426285.98,1945437.19,680,230
2025-08-01,Home,Regular,PENDING,2279414.17,177593.44,54,21
2025-08-01,Home,Regular,RETURNED,3134623.2600000002,162349.35,79,26
2025-08-01,Home,Regular,SHIPPED,3820586.31,186439.29,92,36
2025-08-01,Home,Silver,CANCELLED,1121206.69,92672.59999999999,30,11
2025-08-01,Home,Silver,DELIVERED,9516237.74,983059.25,275,87
2025-08-01,Home,Silver,PENDING,586361.66,65855.67,20,7
2025-08-01,Home,Silver,RETURNED,796151.86,89657.06999999999,24,7
2025-08-01,Home,Silver,SHIPPED,600079.59,107697.25,23,11
2025-08-01,Sports,Gold,CANCELLED,896376.53,94201.17,22,8
2025-08-01,Sports,Gold,DELIVERED,5159917.2299999995,360513.29000000004,140,49
2025-08-01,Sports,Gold,PENDING,926290.36,7886.3,21,7
2025-08-01,Sports,Gold,RETURNED,747495.62,62172.2,19,6
2025-08-01,Sports,Gold,SHIPPED,709922.89,10029.990000000002,17,6
2025-08-01,Sports,Platinum,CANCELLED,219189.66999999998,8363.85,4,2
2025-08-01,Sports,Platinum,DELIVERED,1946297.89,163096.78,48,17
2025-08-01,Sports,Platinum,PENDING,435037.79,79243.03,11,3
2025-08-01,Sports,Platinum,RETURNED,331140.49,46137.030000000006,11,4
2025-08-01,Sports,Platinum,SHIPPED,303917.16,34655.29,10,3
2025-08-01,Sports,Regular,CANCELLED,2703198.25,162798.7,73,29
2025-08-01,Sports,Regular,DELIVERED,27163887.55,2263670.9899999998,748,240
2025-08-01,Sports,Regular,PENDING,3775682.28,274124.34,90,29
2025-08-01,Sports,Regular,RETURNED,1826769.27,130640.56,45,15
2025-08-01,Sports,Regular,SHIPPED,2594830.8,193120.5,53,18
2025-08-01,Sports,Silver,CANCELLED,1360227.2,91534.35,31,12
2025-08-01,Sports,Silver,DELIVERED,11300180.5,802539.53,289,96
2025-08-01,Sports,Silver,PENDING,790938.73,135719.44,28,8
2025-08-01,Sports,Silver,RETURNED,745546.74,118039.32,19,6
2025-08-01,Sports,Silver,SHIPPED,448218.86,36301.98,20,6
2025-08-01,Toys,Gold,CANCELLED,186188.8,16153.73,15,5
2025-08-01,Toys,Gold,DELIVERED,2282711.22,185456.35,98,37
2025-08-01,Toys,Gold,PENDING,443435.36,11431.16,14,4
2025-08-01,Toys,Gold,RETURNED,546532.93,20492.510000000002,18,7
2025-08-01,Toys,Gold,SHIPPED,426184.08,0.0,8,2
2025-08-01,Toys,Platinum,CANCELLED,164653.23,0.0,3,1
2025-08-01,Toys,Platinum,DELIVERED,1464239.05,131496.54,43,18
2025-08-01,Toys,Platinum,PENDING,277494.23,45245.95,6,2
2025-08-01,Toys,Platinum,RETURNED,79926.61,233.85,5,2
2025-08-01,Toys,Platinum,SHIPPED,626231.27,54698.97,17,4
2025-08-01,Toys,Regular,CANCELLED,2213342.77,173988.22,56,20
2025-08-01,Toys,Regular,DELIVERED,21913904.83,1899203.26,632,212
2025-08-01,Toys,Regular,PENDING,2451013.22,204400.76,83,27
2025-08-01,Toys,Regular,RETURNED,2192178.73,172004.69,52,22
2025-08-01,Toys,Regular,SHIPPED,2931647.35,246038.04,91,31
2025-08-01,Toys,Silver,CANCELLED,1236920.93,102697.33,34,10
2025-08-01,Toys,Silver,DELIVERED,7514655.04,575182.0599999999,246,87
2025-08-01,Toys,Silver,PENDING,955280.4,78798.87,30,9
2025-08-01,Toys,Silver,RETURNED,84872.03,10918.06,7,4
2025-08-01,Toys,Silver,SHIPPED,465595.26,61608.94,17,8
2025-09-01,Beauty,Gold,CANCELLED,361971.07999999996,21127.36,10,4
2025-09-01,Beauty,Gold,DELIVERED,4882722.13,323558.02,128,49
2025-09-01,Beauty,Gold,PENDING,229240.55,39068.73,7,3
2025-09-01,Beauty,Gold,RETURNED,877870.25,91210.73999999999,21,7
2025-09-01,Beauty,Gold,SHIPPED,548964.14,34266.92,15,5
2025-09-01,Beauty,Platinum,CANCELLED,558560.27,26937.63,13,5
2025-09-01,Beauty,Platinum,DELIVERED,2225686.95,196327.67,56,18
2025-09-01,Beauty,Platinum,PENDING,237389.28000000003,21624.06,9,2
2025-09-01,Beauty,Platinum,SHIPPED,110346.49,22633.39,6,1
2025-09-01,Beauty,Regular,CANCELLED,2015939.47,153603.69999999998,66,26
2025-09-01,Beauty,Regular,DELIVERED,28270228.52,2429538.72,691,228
2025-09-01,Beauty,Regular,PENDING,2007139.52,132250.75,52,18
2025-09-01,Beauty,Regular,RETURNED,1915286.6400000001,100210.68,44,18
2025-09-01,Beauty,Regular,SHIPPED,3560106.42,279670.86,89,26
2025-09-01,Beauty,Silver,CANCELLED,1131844.5599999998,105763.64,27,8
2025-09-01,Beauty,Silver,DELIVERED,7188986.85,666247.14,216,74
2025-09-01,Beauty,Silver,PENDING,100994.12,7224.77,5,2
2025-09-01,Beauty,Silver,RETURNED,792332.49,53574.2,17,6
2025-09-01,Beauty,Silver,SHIPPED,558071.61,47852.229999999996,20,9
2025-09-01,Books,Gold,CANCELLED,334248.07,45631.58,7,4
2025-09-01,Books,Gold,DELIVERED,3514742.08,266991.10000000003,102,40
2025-09-01,Books,Gold,PENDING,179711.18,36600.29,5,2
2025-09-01,Books,Gold,RETURNED,790229.55,79187.97,17,4
2025-09-01,Books,Gold,SHIPPED,423524.67000000004,30274.58,21,7
2025-09-01,Books,Platinum,CANCELLED,270185.45,38308.369999999995,7,3
2025-09-01,Books,Platinum,DELIVERED,1673003.15,191890.68,59,19
2025-09-01,Books,Platinum,PENDING,156655.2,19443.84,6,2
2025-09-01,Books,Platinum,RETURNED,71423.19,21152.35,4,2
2025-09-01,Books,Platinum,SHIPPED,929521.24,81157.6,18,5
2025-09-01,Books,Regular,CANCELLED,4227237.89,297666.55,97,28
2025-09-01,Books,Regular,DELIVERED,27327296.46,2579930.51,720,246
2025-09-01,Books,Regular,PENDING,1581300.62,150214.85,46,16
2025-09-01,Books,Regular,RETURNED,2663847.91,224806.27,68,20
2025-09-01,Books,Regular,SHIPPED,3094760.07,194299.3,80,25
2025-09-01,Books,Silver,CANCELLED,1834606.02,218684.09,49,17
2025-09-01,Books,Silver,DELIVERED,9487532.16,726084.85,272,94
2025-09-01,Books,Silver,PENDING,1219633.42,132939.64,29,8
2025-09-01,Books,Silver,RETURNED,302700.29000000004,10209.380000000001,9,5
2025-09-01,Books,Silver,SHIPPED,421323.41,37049.520000000004,14,5
2025-09-01,Electronics,Gold,CANCELLED,549955.79,36579.1,22,6
2025-09-01,Electronics,Gold,DELIVERED,4298597.99,369340.61,125,43
2025-09-01,Electronics,Gold,PENDING,1115055.79,99957.59,29,11
2025-09-01,Electronics,Gold,RETURNED,550673.59,47983.89,18,5
2025-09-01,Electronics,Gold,SHIPPED,473907.5,16955.97,16,6
2025-09-01,Electronics,Platinum,CANCELLED,633263.89,53065.09,15,5
2025-09-01,Electronics,Platinum,DELIVERED,1724611.3,146478.53,55,21
2025-09-01,Electronics,Platinum,PENDING,59152.35,10905.18,3,2
2025-09-01,Electronics,Platinum,SHIPPED,64387.15,7154.13,2,1
2025-09-01,Electronics,Regular,CANCELLED,3440007.15,248732.41,102,29
2025-09-01,Electronics,Regular,DELIVERED,23626485.9,2053929.3800000001,644,215
2025-09-01,Electronics,Regular,PENDING,2336067.14,204274.21,66,24
2025-09-01,Electronics,Regular,RETURNED,1456028.08,178617.1,49,19
2025-09-01,Electronics,Regular,SHIPPED,2970037.03,240969.57,84,32
2025-09-01,Electronics,Silver,CANCELLED,510361.85000000003,41082.28,18,7
2025-09-01,Electronics,Silver,DELIVERED,8995324.45,793991.51,262,92
2025-09-01,Electronics,Silver,PENDING,800295.0800000001,56943.86,16,6
2025-09-01,Electronics,Silver,RETURNED,717674.8,84592.01999999999,16,7
2025-09-01,Electronics,Silver,SHIPPED,423795.29,93142.88,15,6
2025-09-01,Fashion,Gold,CANCELLED,316773.31,34283.08,9,3
2025-09-01,Fashion,Gold,DELIVERED,3699795.52,297603.13,101,34
2025-09-01,Fashion,Gold,PENDING,349155.5,30154.15,10,2
2025-09-01,Fashion,Gold,RETURNED,329840.5,25930.38,11,3
2025-09-01,Fashion,Gold,SHIPPED,595558.8500000001,18312.440000000002,14,6
2025-09-01,Fashion,Platinum,DELIVERED,1896978.26,206026.39,52,18
2025-09-01,Fashion,Platinum,PENDING,559248.01,72954.7,14,3
2025-09-01,Fashion,Platinum,SHIPPED,575333.54,35273.83,14,5
2025-09-01,Fashion,Regular,CANCELLED,2524433.35,205487.22,62,23
2025-09-01,Fashion,Regular,DELIVERED,21901619.25,1861155.74,649,222
2025-09-01,Fashion,Regular,PENDING,1800827.05,203210.43,50,13
2025-09-01,Fashion,Regular,RETURNED,1133136.8,82305.38,40,14
2025-09-01,Fashion,Regular,SHIPPED,4018963.2199999997,286803.66,104,27
2025-09-01,Fashion,Silver,CANCELLED,711179.45,94132.38,22,8
2025-09-01,Fashion,Silver,DELIVERED,7748604.58,545354.95,232,79
2025-09-01,Fashion,Silver,PENDING,102.67,0.0,1,1
2025-09-01,Fashion,Silver,RETURNED,253769.3,17019.65,11,5
2025-09-01,Fashion,Silver,SHIPPED,435603.56,70776.5,16,7
2025-09-01,Furniture,Gold,CANCELLED,545442.76,0.0,16,6
2025-09-01,Furniture,Gold,DELIVERED,3198722.48,306606.09,92,31
2025-09-01,Furniture,Gold,PENDING,409638.57,38097.24,11,5
2025-09-01,Furniture,Gold,RETURNED,682199.05,32857.58,19,6
2025-09-01,Furniture,Gold,SHIPPED,812076.5700000001,93529.59,28,8
2025-09-01,Furniture,Platinum,CANCELLED,662043.28,10576.89,17,5
2025-09-01,Furniture,Platinum,DELIVERED,1257150.31,94259.76000000001,46,19
2025-09-01,Furniture,Platinum,PENDING,295570.35,9019.37,5,3
2025-09-01,Furniture,Platinum,RETURNED,41417.76,0.0,3,1
2025-09-01,Furniture,Platinum,SHIPPED,61519.99,0.0,1,1
2025-09-01,Furniture,Regular,CANCELLED,2710050.14,301605.54,82,26
2025-09-01,Furniture,Regular,DELIVERED,21513190.61,1626489.88,657,230
2025-09-01,Furniture,Regular,PENDING,3253927.17,289258.49,84,23
2025-09-01,Furniture,Regular,RETURNED,1567294.54,141026.36000000002,51,19
2025-09-01,Furniture,Regular,SHIPPED,3139872.01,218459.69,84,33
2025-09-01,Furniture,Silver,CANCELLED,1055719.62,99375.11,31,9
2025-09-01,Furniture,Silver,DELIVERED,8321822.97,711690.47,233,76
2025-09-01,Furniture,Silver,PENDING,940483.07,65400.49,21,8
2025-09-01,Furniture,Silver,RETURNED,832458.27,59237.68,26,10
2025-09-01,Furniture,Silver,SHIPPED,1324239.03,58007.22,37,13
2025-09-01,Home,Gold,CANCELLED,396485.93,47562.25,9,6
2025-09-01,Home,Gold,DELIVERED,3822595.01,480558.6,121,43
2025-09-01,Home,Gold,PENDING,1058322.55,87724.54,23,7
2025-09-01,Home,Gold,RETURNED,746554.8200000001,92472.16,23,8
2025-09-01,Home,Gold,SHIPPED,1286900.33,120120.85,39,11
2025-09-01,Home,Platinum,CANCELLED,332679.47,34074.49,12,3
2025-09-01,Home,Platinum,DELIVERED,3092533.48,222089.65,66,19
2025-09-01,Home,Platinum,PENDING,23661.03,0.0,3,1
2025-09-01,Home,Platinum,RETURNED,483442.82,71994.89,19,3
2025-09-01,Home,Platinum,SHIPPED,379637.85,35825.48,16,5
2025-09-01,Home,Regular,CANCELLED,4128015.04,321808.95,98,28
2025-09-01,Home,Regular,DELIVERED,24556124.62,1912845.49,735,245
2025-09-01,Home,Regular,PENDING,1880792.39,162266.19,72,21
2025-09-01,Home,Regular,RETURNED,1845492.8599999999,219544.94,48,18
2025-09-01,Home,Regular,SHIPPED,3361018.98,225507.58,91,29
2025-09-01,Home,Silver,CANCELLED,595834.81,47391.65,18,9
2025-09-01,Home,Silver,DELIVERED,6745883.41,803895.91,206,71
2025-09-01,Home,Silver,PENDING,810076.84,73585.16,31,10
2025-09-01,Home,Silver,RETURNED,197066.50999999998,23138.79,11,6
2025-09-01,Home,Silver,SHIPPED,796879.03,60021.090000000004,30,10
2025-09-01,Sports,Gold,CANCELLED,60480.51,4287.41,4,3
2025-09-01,Sports,Gold,DELIVERED,4997365.350000001,505107.91,123,40
2025-09-01,Sports,Gold,PENDING,533700.9299999999,23631.31,10,3
2025-09-01,Sports,Gold,RETURNED,1093916.77,73921.8,22,8
2025-09-01,Sports,Gold,SHIPPED,575980.97,45320.92,15,5
2025-09-01,Sports,Platinum,CANCELLED,260360.74,31896.09,12,4
2025-09-01,Sports,Platinum,DELIVERED,1383071.21,220600.4,43,16
2025-09-01,Sports,Platinum,PENDING,653045.62,31510.57,15,6
2025-09-01,Sports,Platinum,RETURNED,347844.93,45093.43,8,2
2025-09-01,Sports,Platinum,SHIPPED,323730.16,12430.26,10,4
2025-09-01,Sports,Regular,CANCELLED,2713442.2800000003,243876.35,72,29
2025-09-01,Sports,Regular,DELIVERED,22208304.26,1950041.0,661,227
2025-09-01,Sports,Regular,PENDING,1527283.06,124081.82,53,16
