payment_date,payment_method,payment_status,payment_count,payment_amount,refund_amount,net_payment_amount
2025-05-03,Net Banking,FAILED,1,47683.95,0.00,47683.95
2025-05-03,Net Banking,SUCCESS,7,1152177.50,0.00,1152177.50
2025-05-03,Upi,FAILED,1,304414.46,0.00,304414.46
2025-05-03,Upi,PENDING,1,640892.34,0.00,640892.34
2025-05-03,Upi,REFUNDED,3,780314.52,780314.52,0.00
2025-05-03,Upi,SUCCESS,10,2801253.73,0.00,2801253.73
2025-05-03,Wallet,FAILED,2,1008651.47,0.00,1008651.47
2025-05-03,Wallet,REFUNDED,2,297776.57,297776.57,0.00
2025-05-03,Wallet,SUCCESS,9,2527530.94,0.00,2527530.94
2025-05-04,Credit Card,SUCCESS,5,1457987.76,0.00,1457987.76
2025-05-04,Debit Card,PENDING,1,132059.13,0.00,132059.13
2025-05-04,Debit Card,REFUNDED,1,400854.43,400854.43,0.00
2025-05-04,Debit Card,SUCCESS,9,2656901.25,0.00,2656901.25
2025-05-04,Net Banking,FAILED,1,233081.47,0.00,233081.47
2025-05-04,Net Banking,REFUNDED,1,378314.76,378314.76,0.00
2025-05-04,Net Banking,SUCCESS,6,1549064.22,0.00,1549064.22
2025-05-04,Upi,PENDING,1,223531.52,0.00,223531.52
2025-05-04,Upi,REFUNDED,2,279637.15,279637.15,0.00
2025-05-04,Upi,SUCCESS,6,1675664.86,0.00,1675664.86
2025-05-04,Wallet,FAILED,1,39766.59,0.00,39766.59
2025-05-04,Wallet,PENDING,1,150042.54,0.00,150042.54
2025-05-04,Wallet,REFUNDED,1,33486.37,33486.37,0.00
2025-05-04,Wallet,SUCCESS,6,1400923.55,0.00,1400923.55
2025-05-05,Credit Card,FAILED,2,1123663.41,0.00,1123663.41
2025-05-05,Credit Card,SUCCESS,3,875886.65,0.00,875886.65
2025-05-05,Debit Card,FAILED,1,108826.34,0.00,108826.34
2025-05-05,Debit Card,REFUNDED,2,192467.92,192467.92,0.00
2025-05-05,Debit Card,SUCCESS,10,3584166.57,0.00,3584166.57
2025-05-05,Net Banking,FAILED,2,789475.69,0.00,789475.69
2025-05-05,Net Banking,REFUNDED,1,377418.79,377418.79,0.00
2025-05-05,Net Banking,SUCCESS,7,1469231.71,0.00,1469231.71
2025-05-05,Upi,FAILED,1,642950.91,0.00,642950.91
2025-05-05,Upi,REFUNDED,1,265593.24,265593.24,0.00
2025-05-05,Upi,SUCCESS,7,1673687.73,0.00,1673687.73
2025-05-05,Wallet,FAILED,2,480712.91,0.00,480712.91
2025-05-05,Wallet,PENDING,1,41829.85,0.00,41829.85
2025-05-05,Wallet,SUCCESS,11,3211681.68,0.00,3211681.68
2025-05-06,Credit Card,FAILED,2,612852.10,0.00,612852.10
2025-05-06,Credit Card,PENDING,1,197190.37,0.00,197190.37
2025-05-06,Credit Card,REFUNDED,2,543404.77,543404.77,0.00
2025-05-06,Credit Card,SUCCESS,5,1038756.17,0.00,1038756.17
2025-05-06,Debit Card,FAILED,1,27742.92,0.00,27742.92
2025-05-06,Debit Card,SUCCESS,6,2258001.07,0.00,2258001.07
2025-05-06,Net Banking,FAILED,1,31011.88,0.00,31011.88
2025-05-06,Net Banking,REFUNDED,2,401441.78,401441.78,0.00
2025-05-06,Net Banking,SUCCESS,8,2088123.54,0.00,2088123.54
2025-05-06,Upi,REFUNDED,1,57925.27,57925.27,0.00
2025-05-06,Upi,SUCCESS,8,1979054.43,0.00,1979054.43
2025-05-06,Wallet,REFUNDED,2,390750.69,390750.69,0.00
2025-05-06,Wallet,SUCCESS,10,2535096.95,0.00,2535096.95
2025-05-07,Credit Card,FAILED,1,618668.54,0.00,618668.54
2025-05-07,Credit Card,PENDING,1,513740.53,0.00,513740.53
2025-05-07,Credit Card,REFUNDED,1,100888.65,100888.65,0.00
2025-05-07,Credit Card,SUCCESS,9,2865319.38,0.00,2865319.38
2025-05-07,Debit Card,FAILED,2,201011.19,0.00,201011.19
2025-05-07,Debit Card,REFUNDED,5,1873368.22,1873368.22,0.00
2025-05-07,Debit Card,SUCCESS,5,1562329.34,0.00,1562329.34
2025-05-07,Net Banking,FAILED,1,485009.66,0.00,485009.66
2025-05-07,Net Banking,REFUNDED,4,871256.30,871256.30,0.00
2025-05-07,Net Banking,SUCCESS,15,3354997.53,0.00,3354997.53
2025-05-07,Upi,FAILED,1,378815.77,0.00,378815.77
2025-05-07,Upi,REFUNDED,2,256112.01,256112.01,0.00
2025-05-07,Upi,SUCCESS,6,1722543.51,0.00,1722543.51
2025-05-07,Wallet,FAILED,1,207437.70,0.00,207437.70
2025-05-07,Wallet,PENDING,2,395724.79,0.00,395724.79
2025-05-07,Wallet,REFUNDED,1,367210.23,367210.23,0.00
2025-05-07,Wallet,SUCCESS,5,962073.48,0.00,962073.48
2025-05-08,Credit Card,SUCCESS,4,434246.83,0.00,434246.83
2025-05-08,Debit Card,FAILED,1,274395.36,0.00,274395.36
2025-05-08,Debit Card,SUCCESS,6,856669.58,0.00,856669.58
2025-05-08,Net Banking,REFUNDED,2,278123.77,278123.77,0.00
2025-05-08,Net Banking,SUCCESS,6,1448685.65,0.00,1448685.65
2025-05-08,Upi,FAILED,2,341933.92,0.00,341933.92
2025-05-08,Upi,REFUNDED,1,73998.94,73998.94,0.00
2025-05-08,Upi,SUCCESS,2,581689.37,0.00,581689.37
2025-05-08,Wallet,FAILED,1,115049.30,0.00,115049.30
2025-05-08,Wallet,PENDING,1,417586.97,0.00,417586.97
2025-05-08,Wallet,REFUNDED,2,562861.55,562861.55,0.00
2025-05-08,Wallet,SUCCESS,8,2166711.57,0.00,2166711.57
2025-05-09,Credit Card,FAILED,1,96350.39,0.00,96350.39
2025-05-09,Credit Card,PENDING,1,637001.05,0.00,637001.05
2025-05-09,Credit Card,SUCCESS,10,2532532.19,0.00,2532532.19
2025-05-09,Debit Card,FAILED,2,366457.72,0.00,366457.72
2025-05-09,Debit Card,REFUNDED,3,1052308.53,1052308.53,0.00
2025-05-09,Debit Card,SUCCESS,10,3900286.67,0.00,3900286.67
2025-05-09,Net Banking,FAILED,1,379711.44,0.00,379711.44
2025-05-09,Net Banking,REFUNDED,2,609472.08,609472.08,0.00
2025-05-09,Net Banking,SUCCESS,8,2303637.35,0.00,2303637.35
2025-05-09,Upi,PENDING,1,258392.72,0.00,258392.72
2025-05-09,Upi,REFUNDED,1,140921.18,140921.18,0.00
2025-05-09,Upi,SUCCESS,6,1543830.27,0.00,1543830.27
2025-05-09,Wallet,FAILED,1,36969.16,0.00,36969.16
2025-05-09,Wallet,SUCCESS,7,1555680.43,0.00,1555680.43
2025-05-10,Credit Card,FAILED,1,667224.10,0.00,667224.10
2025-05-10,Credit Card,PENDING,1,635846.37,0.00,635846.37
2025-05-10,Credit Card,REFUNDED,6,2275477.28,2275477.28,0.00
2025-05-10,Credit Card,SUCCESS,9,2112997.30,0.00,2112997.30
2025-05-10,Debit Card,REFUNDED,1,181188.99,181188.99,0.00
2025-05-10,Debit Card,SUCCESS,8,2177849.79,0.00,2177849.79
2025-05-10,Net Banking,FAILED,4,1114880.82,0.00,1114880.82
2025-05-10,Net Banking,PENDING,1,57188.37,0.00,57188.37
2025-05-10,Net Banking,SUCCESS,5,1345170.66,0.00,1345170.66
2025-05-10,Upi,FAILED,1,280386.34,0.00,280386.34
2025-05-10,Upi,REFUNDED,1,282915.61,282915.61,0.00
2025-05-10,Upi,SUCCESS,8,2527868.79,0.00,2527868.79
2025-05-10,Wallet,PENDING,1,198086.97,0.00,198086.97
2025-05-10,Wallet,REFUNDED,1,487274.84,487274.84,0.00
2025-05-10,Wallet,SUCCESS,8,1833204.46,0.00,1833204.46
2025-05-11,Credit Card,FAILED,1,224312.41,0.00,224312.41
2025-05-11,Credit Card,REFUNDED,1,164085.25,164085.25,0.00
2025-05-11,Credit Card,SUCCESS,6,1516497.12,0.00,1516497.12
2025-05-11,Debit Card,REFUNDED,1,282350.31,282350.31,0.00
2025-05-11,Debit Card,SUCCESS,6,2283743.83,0.00,2283743.83
2025-05-11,Net Banking,REFUNDED,3,731899.62,731899.62,0.00
2025-05-11,Net Banking,SUCCESS,6,2760207.82,0.00,2760207.82
2025-05-11,Upi,FAILED,1,64986.17,0.00,64986.17
2025-05-11,Upi,REFUNDED,2,287163.53,287163.53,0.00
2025-05-11,Upi,SUCCESS,9,2665957.75,0.00,2665957.75
2025-05-11,Wallet,FAILED,3,1022862.92,0.00,1022862.92
2025-05-11,Wallet,PENDING,1,528610.17,0.00,528610.17
2025-05-11,Wallet,REFUNDED,5,1152366.22,1152366.22,0.00
2025-05-11,Wallet,SUCCESS,6,1337949.36,0.00,1337949.36
2025-05-12,Credit Card,FAILED,1,413873.91,0.00,413873.91
2025-05-12,Credit Card,REFUNDED,2,272707.52,272707.52,0.00
2025-05-12,Credit Card,SUCCESS,11,2621726.20,0.00,2621726.20
2025-05-12,Debit Card,FAILED,4,920733.41,0.00,920733.41
2025-05-12,Debit Card,PENDING,1,57662.43,0.00,57662.43
2025-05-12,Debit Card,REFUNDED,2,700856.23,700856.23,0.00
2025-05-12,Debit Card,SUCCESS,5,1408953.64,0.00,1408953.64
2025-05-12,Net Banking,REFUNDED,2,699751.30,699751.30,0.00
2025-05-12,Net Banking,SUCCESS,12,3208198.86,0.00,3208198.86
2025-05-12,Upi,FAILED,1,25024.87,0.00,25024.87
2025-05-12,Upi,REFUNDED,3,435960.63,435960.63,0.00
2025-05-12,Upi,SUCCESS,5,1176342.91,0.00,1176342.91
2025-05-12,Wallet,REFUNDED,3,1072022.28,1072022.28,0.00
2025-05-12,Wallet,SUCCESS,13,3918103.03,0.00,3918103.03
2025-05-13,Credit Card,FAILED,1,235984.83,0.00,235984.83
2025-05-13,Credit Card,PENDING,2,815361.38,0.00,815361.38
2025-05-13,Credit Card,REFUNDED,3,464801.21,464801.21,0.00
2025-05-13,Credit Card,SUCCESS,8,2062178.23,0.00,2062178.23
2025-05-13,Debit Card,FAILED,2,375332.95,0.00,375332.95
2025-05-13,Debit Card,REFUNDED,2,421699.73,421699.73,0.00
2025-05-13,Debit Card,SUCCESS,11,3650233.60,0.00,3650233.60
2025-05-13,Net Banking,REFUNDED,1,503273.49,503273.49,0.00
2025-05-13,Net Banking,SUCCESS,6,255982.76,0.00,255982.76
2025-05-13,Upi,FAILED,1,442605.64,0.00,442605.64
2025-05-13,Upi,REFUNDED,1,10086.98,10086.98,0.00
2025-05-13,Upi,SUCCESS,5,1077243.02,0.00,1077243.02
2025-05-13,Wallet,FAILED,1,679203.74,0.00,679203.74
2025-05-13,Wallet,PENDING,1,71950.38,0.00,71950.38
2025-05-13,Wallet,REFUNDED,2,405554.50,405554.50,0.00
2025-05-13,Wallet,SUCCESS,5,1841247.73,0.00,1841247.73
2025-05-14,Credit Card,SUCCESS,7,1298445.63,0.00,1298445.63
2025-05-14,Debit Card,FAILED,2,864900.50,0.00,864900.50
2025-05-14,Debit Card,REFUNDED,1,252583.54,252583.54,0.00
2025-05-14,Debit Card,SUCCESS,9,1846510.42,0.00,1846510.42
2025-05-14,Net Banking,REFUNDED,1,113003.59,113003.59,0.00
2025-05-14,Net Banking,SUCCESS,13,3706344.38,0.00,3706344.38
2025-05-14,Upi,REFUNDED,1,44278.17,44278.17,0.00
2025-05-14,Upi,SUCCESS,3,816782.77,0.00,816782.77
2025-05-14,Wallet,FAILED,1,239215.06,0.00,239215.06
2025-05-14,Wallet,REFUNDED,1,493226.56,493226.56,0.00
2025-05-14,Wallet,SUCCESS,8,2813047.91,0.00,2813047.91
2025-05-15,Credit Card,REFUNDED,5,1783366.20,1783366.20,0.00
2025-05-15,Credit Card,SUCCESS,7,1585512.25,0.00,1585512.25
2025-05-15,Debit Card,FAILED,2,821421.70,0.00,821421.70
2025-05-15,Debit Card,REFUNDED,2,891780.34,891780.34,0.00
2025-05-15,Debit Card,SUCCESS,2,222149.13,0.00,222149.13
2025-05-15,Net Banking,FAILED,1,375698.95,0.00,375698.95
2025-05-15,Net Banking,PENDING,2,103007.05,0.00,103007.05
2025-05-15,Net Banking,REFUNDED,4,701840.59,701840.59,0.00
2025-05-15,Net Banking,SUCCESS,6,1792383.22,0.00,1792383.22
2025-05-15,Upi,FAILED,2,632708.27,0.00,632708.27
2025-05-15,Upi,REFUNDED,1,238350.86,238350.86,0.00
2025-05-15,Upi,SUCCESS,7,1533521.40,0.00,1533521.40
2025-05-15,Wallet,FAILED,2,272926.36,0.00,272926.36
2025-05-15,Wallet,REFUNDED,2,370722.22,370722.22,0.00
2025-05-15,Wallet,SUCCESS,5,1659241.34,0.00,1659241.34
2025-05-16,Credit Card,FAILED,2,159655.51,0.00,159655.51
2025-05-16,Credit Card,REFUNDED,3,1415705.18,1415705.18,0.00
2025-05-16,Credit Card,SUCCESS,9,2451261.11,0.00,2451261.11
2025-05-16,Debit Card,REFUNDED,2,203995.35,203995.35,0.00
2025-05-16,Debit Card,SUCCESS,8,1871603.52,0.00,1871603.52
2025-05-16,Net Banking,FAILED,2,533549.49,0.00,533549.49
2025-05-16,Net Banking,PENDING,1,187313.12,0.00,187313.12
2025-05-16,Net Banking,REFUNDED,4,664363.99,664363.99,0.00
2025-05-16,Net Banking,SUCCESS,10,3576535.45,0.00,3576535.45
2025-05-16,Upi,REFUNDED,1,357642.52,357642.52,0.00
2025-05-16,Upi,SUCCESS,9,1974868.10,0.00,1974868.10
2025-05-16,Wallet,FAILED,1,437662.20,0.00,437662.20
2025-05-16,Wallet,REFUNDED,2,718821.67,718821.67,0.00
2025-05-16,Wallet,SUCCESS,3,724701.27,0.00,724701.27
2025-05-17,Credit Card,FAILED,4,1136422.63,0.00,1136422.63
2025-05-17,Credit Card,PENDING,1,103086.55,0.00,103086.55
2025-05-17,Credit Card,REFUNDED,3,559886.27,559886.27,0.00
2025-05-17,Credit Card,SUCCESS,9,2197173.22,0.00,2197173.22
2025-05-17,Debit Card,FAILED,1,89312.76,0.00,89312.76
2025-05-17,Debit Card,SUCCESS,5,1547141.75,0.00,1547141.75
2025-05-17,Net Banking,REFUNDED,3,876979.93,876979.93,0.00
2025-05-17,Net Banking,SUCCESS,8,1742783.36,0.00,1742783.36
2025-05-17,Upi,FAILED,1,409363.30,0.00,409363.30
2025-05-17,Upi,REFUNDED,2,151913.49,151913.49,0.00
2025-05-17,Upi,SUCCESS,11,2930100.77,0.00,2930100.77
2025-05-17,Wallet,FAILED,3,830407.28,0.00,830407.28
2025-05-17,Wallet,PENDING,1,334268.06,0.00,334268.06
2025-05-17,Wallet,REFUNDED,1,132219.83,132219.83,0.00
2025-05-17,Wallet,SUCCESS,9,2546925.19,0.00,2546925.19
2025-05-18,Credit Card,FAILED,5,1561522.68,0.00,1561522.68
2025-05-18,Credit Card,REFUNDED,2,587376.88,587376.88,0.00
2025-05-18,Credit Card,SUCCESS,7,2504610.38,0.00,2504610.38
2025-05-18,Debit Card,FAILED,1,328484.63,0.00,328484.63
2025-05-18,Debit Card,REFUNDED,2,474914.92,474914.92,0.00
2025-05-18,Debit Card,SUCCESS,10,3478670.68,0.00,3478670.68
2025-05-18,Net Banking,PENDING,1,269484.10,0.00,269484.10
2025-05-18,Net Banking,REFUNDED,2,468031.68,468031.68,0.00
2025-05-18,Net Banking,SUCCESS,8,2104618.47,0.00,2104618.47
2025-05-18,Upi,FAILED,1,45774.96,0.00,45774.96
2025-05-18,Upi,SUCCESS,11,2282181.80,0.00,2282181.80
2025-05-18,Wallet,FAILED,1,55959.98,0.00,55959.98
2025-05-18,Wallet,PENDING,1,296412.77,0.00,296412.77
2025-05-18,Wallet,SUCCESS,5,1417461.08,0.00,1417461.08
2025-05-19,Credit Card,FAILED,1,275595.96,0.00,275595.96
2025-05-19,Credit Card,REFUNDED,1,308540.86,308540.86,0.00
2025-05-19,Credit Card,SUCCESS,9,2570085.69,0.00,2570085.69
2025-05-19,Debit Card,FAILED,3,498750.56,0.00,498750.56
2025-05-19,Debit Card,REFUNDED,2,669415.37,669415.37,0.00
2025-05-19,Debit Card,SUCCESS,4,1209783.58,0.00,1209783.58
2025-05-19,Net Banking,REFUNDED,1,27857.34,27857.34,0.00
2025-05-19,Net Banking,SUCCESS,2,297371.25,0.00,297371.25
2025-05-19,Upi,FAILED,1,93085.52,0.00,93085.52
2025-05-19,Upi,REFUNDED,2,1015264.54,1015264.54,0.00
2025-05-19,Upi,SUCCESS,12,3337396.59,0.00,3337396.59
2025-05-19,Wallet,FAILED,1,183504.55,0.00,183504.55
2025-05-19,Wallet,REFUNDED,1,384494.22,384494.22,0.00
2025-05-19,Wallet,SUCCESS,7,1365279.20,0.00,1365279.20
2025-05-20,Credit Card,FAILED,1,67906.37,0.00,67906.37
2025-05-20,Credit Card,PENDING,2,637029.46,0.00,637029.46
2025-05-20,Credit Card,REFUNDED,3,1407538.01,1407538.01,0.00
2025-05-20,Credit Card,SUCCESS,10,2267954.84,0.00,2267954.84
2025-05-20,Debit Card,FAILED,1,354408.75,0.00,354408.75
2025-05-20,Debit Card,REFUNDED,1,318191.88,318191.88,0.00
2025-05-20,Debit Card,SUCCESS,12,2634503.54,0.00,2634503.54
2025-05-20,Net Banking,PENDING,1,483336.81,0.00,483336.81
2025-05-20,Net Banking,SUCCESS,10,3865535.89,0.00,3865535.89
2025-05-20,Upi,FAILED,1,106170.06,0.00,106170.06
2025-05-20,Upi,REFUNDED,6,1340608.44,1340608.44,0.00
2025-05-20,Upi,SUCCESS,9,2588167.06,0.00,2588167.06
2025-05-20,Wallet,FAILED,1,1751.22,0.00,1751.22
2025-05-20,Wallet,PENDING,1,77188.10,0.00,77188.10
2025-05-20,Wallet,REFUNDED,3,1077038.89,1077038.89,0.00
2025-05-20,Wallet,SUCCESS,7,1474038.60,0.00,1474038.60
2025-05-21,Credit Card,FAILED,1,20910.44,0.00,20910.44
2025-05-21,Credit Card,REFUNDED,2,932591.99,932591.99,0.00
2025-05-21,Credit Card,SUCCESS,11,2486122.77,0.00,2486122.77
2025-05-21,Debit Card,FAILED,1,697552.71,0.00,697552.71
2025-05-21,Debit Card,REFUNDED,2,392976.27,392976.27,0.00
2025-05-21,Debit Card,SUCCESS,7,2147367.58,0.00,2147367.58
2025-05-21,Net Banking,PENDING,1,340151.71,0.00,340151.71
2025-05-21,Net Banking,REFUNDED,3,432871.34,432871.34,0.00
2025-05-21,Net Banking,SUCCESS,10,2313439.09,0.00,2313439.09
2025-05-21,Upi,FAILED,1,187443.61,0.00,187443.61
2025-05-21,Upi,REFUNDED,3,550385.08,550385.08,0.00
2025-05-21,Upi,SUCCESS,4,1320299.02,0.00,1320299.02
2025-05-21,Wallet,FAILED,1,242611.32,0.00,242611.32
2025-05-21,Wallet,REFUNDED,2,56294.55,56294.55,0.00
2025-05-21,Wallet,SUCCESS,7,3029636.13,0.00,3029636.13
2025-05-22,Credit Card,FAILED,2,784401.01,0.00,784401.01
2025-05-22,Credit Card,REFUNDED,1,30272.54,30272.54,0.00
2025-05-22,Credit Card,SUCCESS,8,2410443.96,0.00,2410443.96
2025-05-22,Debit Card,FAILED,1,518419.48,0.00,518419.48
2025-05-22,Debit Card,REFUNDED,1,65741.34,65741.34,0.00
2025-05-22,Debit Card,SUCCESS,3,1051542.21,0.00,1051542.21
2025-05-22,Net Banking,FAILED,1,582505.47,0.00,582505.47
2025-05-22,Net Banking,PENDING,1,345154.16,0.00,345154.16
2025-05-22,Net Banking,REFUNDED,1,116150.94,116150.94,0.00
2025-05-22,Net Banking,SUCCESS,8,1911837.64,0.00,1911837.64
2025-05-22,Upi,REFUNDED,1,210818.13,210818.13,0.00
2025-05-22,Upi,SUCCESS,10,3173412.81,0.00,3173412.81
2025-05-22,Wallet,REFUNDED,2,267209.96,267209.96,0.00
2025-05-22,Wallet,SUCCESS,9,2211295.89,0.00,2211295.89
2025-05-23,Credit Card,FAILED,1,265142.94,0.00,265142.94
2025-05-23,Credit Card,PENDING,1,57972.17,0.00,57972.17
2025-05-23,Credit Card,REFUNDED,2,579365.55,579365.55,0.00
2025-05-23,Credit Card,SUCCESS,6,1564183.74,0.00,1564183.74
2025-05-23,Debit Card,REFUNDED,2,326127.80,326127.80,0.00
2025-05-23,Debit Card,SUCCESS,6,1712919.89,0.00,1712919.89
2025-05-23,Net Banking,PENDING,1,175512.61,0.00,175512.61
2025-05-23,Net Banking,SUCCESS,9,2720793.12,0.00,2720793.12
2025-05-23,Upi,PENDING,2,436365.79,0.00,436365.79
2025-05-23,Upi,REFUNDED,3,603752.35,603752.35,0.00
2025-05-23,Upi,SUCCESS,8,1230882.12,0.00,1230882.12
2025-05-23,Wallet,FAILED,2,362219.44,0.00,362219.44
2025-05-23,Wallet,REFUNDED,3,988375.18,988375.18,0.00
2025-05-23,Wallet,SUCCESS,6,1273534.75,0.00,1273534.75
2025-05-24,Credit Card,FAILED,1,272559.72,0.00,272559.72
2025-05-24,Credit Card,REFUNDED,3,675561.78,675561.78,0.00
2025-05-24,Credit Card,SUCCESS,7,1079598.67,0.00,1079598.67
2025-05-24,Debit Card,FAILED,1,57852.91,0.00,57852.91
2025-05-24,Debit Card,REFUNDED,1,393274.64,393274.64,0.00
2025-05-24,Debit Card,SUCCESS,6,1324156.09,0.00,1324156.09
2025-05-24,Net Banking,REFUNDED,2,280345.94,280345.94,0.00
2025-05-24,Net Banking,SUCCESS,14,3843550.11,0.00,3843550.11
2025-05-24,Upi,FAILED,1,6786.65,0.00,6786.65
2025-05-24,Upi,REFUNDED,1,237231.93,237231.93,0.00
2025-05-24,Upi,SUCCESS,6,2006586.43,0.00,2006586.43
2025-05-24,Wallet,FAILED,3,1036503.01,0.00,1036503.01
2025-05-24,Wallet,PENDING,1,761043.38,0.00,761043.38
2025-05-24,Wallet,SUCCESS,8,2143308.45,0.00,2143308.45
2025-05-25,Credit Card,FAILED,1,265051.98,0.00,265051.98
2025-05-25,Credit Card,SUCCESS,7,1378084.11,0.00,1378084.11
2025-05-25,Debit Card,PENDING,1,45238.71,0.00,45238.71
2025-05-25,Debit Card,REFUNDED,2,206590.29,206590.29,0.00
2025-05-25,Debit Card,SUCCESS,5,1084524.24,0.00,1084524.24
2025-05-25,Net Banking,FAILED,1,350752.70,0.00,350752.70
2025-05-25,Net Banking,PENDING,1,72791.61,0.00,72791.61
2025-05-25,Net Banking,REFUNDED,2,304201.10,304201.10,0.00
2025-05-25,Net Banking,SUCCESS,8,1699652.14,0.00,1699652.14
2025-05-25,Upi,FAILED,1,13839.56,0.00,13839.56
2025-05-25,Upi,PENDING,1,64132.89,0.00,64132.89
2025-05-25,Upi,REFUNDED,1,138473.22,138473.22,0.00
2025-05-25,Upi,SUCCESS,9,3282968.05,0.00,3282968.05
2025-05-25,Wallet,FAILED,1,374641.20,0.00,374641.20
2025-05-25,Wallet,PENDING,1,557598.70,0.00,557598.70
2025-05-25,Wallet,REFUNDED,2,531037.50,531037.50,0.00
2025-05-25,Wallet,SUCCESS,7,2479224.30,0.00,2479224.30
2025-05-26,Credit Card,FAILED,1,367347.79,0.00,367347.79
2025-05-26,Credit Card,PENDING,1,44648.49,0.00,44648.49
2025-05-26,Credit Card,REFUNDED,1,414172.94,414172.94,0.00
2025-05-26,Credit Card,SUCCESS,5,1263022.60,0.00,1263022.60
2025-05-26,Debit Card,FAILED,1,171839.25,0.00,171839.25
2025-05-26,Debit Card,REFUNDED,1,417541.81,417541.81,0.00
2025-05-26,Debit Card,SUCCESS,6,1066331.53,0.00,1066331.53
2025-05-26,Net Banking,SUCCESS,8,2547471.60,0.00,2547471.60
2025-05-26,Upi,FAILED,1,288712.83,0.00,288712.83
2025-05-26,Upi,PENDING,1,340612.83,0.00,340612.83
2025-05-26,Upi,REFUNDED,2,710651.27,710651.27,0.00
2025-05-26,Upi,SUCCESS,5,1315247.58,0.00,1315247.58
2025-05-26,Wallet,FAILED,2,308866.77,0.00,308866.77
2025-05-26,Wallet,PENDING,1,168052.67,0.00,168052.67
2025-05-26,Wallet,SUCCESS,6,2201625.67,0.00,2201625.67
2025-05-27,Credit Card,FAILED,4,1719624.20,0.00,1719624.20
2025-05-27,Credit Card,PENDING,1,108506.33,0.00,108506.33
2025-05-27,Credit Card,SUCCESS,5,1186335.99,0.00,1186335.99
2025-05-27,Debit Card,FAILED,2,718679.18,0.00,718679.18
2025-05-27,Debit Card,PENDING,2,243568.71,0.00,243568.71
2025-05-27,Debit Card,SUCCESS,5,969780.04,0.00,969780.04
2025-05-27,Net Banking,REFUNDED,2,925097.39,925097.39,0.00
2025-05-27,Net Banking,SUCCESS,6,1610448.24,0.00,1610448.24
2025-05-27,Upi,FAILED,2,474611.01,0.00,474611.01
2025-05-27,Upi,REFUNDED,4,638996.82,638996.82,0.00
2025-05-27,Upi,SUCCESS,10,2884001.83,0.00,2884001.83
2025-05-27,Wallet,PENDING,2,244075.95,0.00,244075.95
2025-05-27,Wallet,REFUNDED,1,407968.50,407968.50,0.00
2025-05-27,Wallet,SUCCESS,10,4199457.48,0.00,4199457.48
2025-05-28,Credit Card,PENDING,1,298825.28,0.00,298825.28
2025-05-28,Credit Card,REFUNDED,1,778044.70,778044.70,0.00
2025-05-28,Credit Card,SUCCESS,9,1900188.81,0.00,1900188.81
2025-05-28,Debit Card,FAILED,1,153293.83,0.00,153293.83
2025-05-28,Debit Card,REFUNDED,1,115067.53,115067.53,0.00
2025-05-28,Debit Card,SUCCESS,9,1855464.44,0.00,1855464.44
2025-05-28,Net Banking,REFUNDED,2,100590.01,100590.01,0.00
2025-05-28,Net Banking,SUCCESS,2,429358.97,0.00,429358.97
2025-05-28,Upi,PENDING,1,441787.27,0.00,441787.27
2025-05-28,Upi,REFUNDED,2,1116512.79,1116512.79,0.00
2025-05-28,Upi,SUCCESS,9,2593910.18,0.00,2593910.18
2025-05-28,Wallet,REFUNDED,3,598828.41,598828.41,0.00
2025-05-28,Wallet,SUCCESS,8,2122779.69,0.00,2122779.69
2025-05-29,Credit Card,REFUNDED,1,440103.18,440103.18,0.00
2025-05-29,Credit Card,SUCCESS,3,607879.68,0.00,607879.68
2025-05-29,Debit Card,FAILED,1,306588.49,0.00,306588.49
2025-05-29,Debit Card,PENDING,2,579148.04,0.00,579148.04
2025-05-29,Debit Card,REFUNDED,3,1187976.01,1187976.01,0.00
2025-05-29,Debit Card,SUCCESS,6,1277969.09,0.00,1277969.09
2025-05-29,Net Banking,FAILED,3,470920.95,0.00,470920.95
2025-05-29,Net Banking,SUCCESS,5,1679524.06,0.00,1679524.06
2025-05-29,Upi,PENDING,1,46172.90,0.00,46172.90
2025-05-29,Upi,REFUNDED,2,289360.93,289360.93,0.00
2025-05-29,Upi,SUCCESS,6,2304200.61,0.00,2304200.61
2025-05-29,Wallet,PENDING,1,354132.73,0.00,354132.73
2025-05-29,Wallet,REFUNDED,1,297816.24,297816.24,0.00
2025-05-29,Wallet,SUCCESS,9,2925858.61,0.00,2925858.61
2025-05-30,Credit Card,FAILED,1,348904.97,0.00,348904.97
2025-05-30,Credit Card,REFUNDED,2,435814.91,435814.91,0.00
2025-05-30,Credit Card,SUCCESS,9,2337753.72,0.00,2337753.72
2025-05-30,Debit Card,FAILED,2,414312.50,0.00,414312.50
2025-05-30,Debit Card,PENDING,1,167183.48,0.00,167183.48
2025-05-30,Debit Card,REFUNDED,1,239172.03,239172.03,0.00
2025-05-30,Debit Card,SUCCESS,10,3075103.06,0.00,3075103.06
2025-05-30,Net Banking,FAILED,2,353683.05,0.00,353683.05
2025-05-30,Net Banking,SUCCESS,4,832835.07,0.00,832835.07
2025-05-30,Upi,FAILED,1,159312.30,0.00,159312.30
2025-05-30,Upi,PENDING,1,515426.00,0.00,515426.00
2025-05-30,Upi,SUCCESS,9,2978065.14,0.00,2978065.14
2025-05-30,Wallet,FAILED,2,227985.17,0.00,227985.17
